Rank:1-Name:1-Num:2-Name:2-Num:3-Name:3-Num:4-Name:4-Num:5-Name:5-Num:6-Name:6-Num:7-Name:7-Num:8-Name:8-Num:9-Name:9-Num:10-Name:10-Num:11-Name:11-Num:12-Name:12-Num:13-Name:13-Num:14-Name:14-Num:15-Name:15-Num:16-Name:16-Num:17-Name:17-Num:Job
7:Pistols:0:Rifles:0:Blades:8:Evasion:4:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
8:Pistols:0:Rifles:0:Blades:8:Evasion:5:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
9:Pistols:0:Rifles:0:Blades:9:Evasion:5:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
10:Pistols:0:Rifles:0:Blades:10:Evasion:5:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
11:Pistols:0:Rifles:0:Blades:11:Evasion:6:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
12:Pistols:0:Rifles:0:Blades:12:Evasion:6:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
13:Pistols:0:Rifles:0:Blades:12:Evasion:7:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
14:Pistols:0:Rifles:0:Blades:13:Evasion:7:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
15:Pistols:0:Rifles:0:Blades:14:Evasion:8:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
16:Pistols:0:Rifles:0:Blades:14:Evasion:9:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
17:Pistols:0:Rifles:0:Blades:15:Evasion:9:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
18:Pistols:0:Rifles:0:Blades:16:Evasion:9:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
19:Pistols:0:Rifles:0:Blades:17:Evasion:9:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
20:Pistols:0:Rifles:0:Blades:17:Evasion:10:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
21:Pistols:0:Rifles:0:Blades:18:Evasion:10:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
22:Pistols:0:Rifles:0:Blades:19:Evasion:11:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
23:Pistols:0:Rifles:0:Blades:20:Evasion:11:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
24:Pistols:0:Rifles:0:Blades:20:Evasion:12:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
25:Pistols:0:Rifles:0:Blades:20:Evasion:13:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
26:Pistols:0:Rifles:0:Blades:21:Evasion:13:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
27:Pistols:0:Rifles:0:Blades:22:Evasion:13:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
28:Pistols:0:Rifles:0:Blades:23:Evasion:13:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
29:Pistols:0:Rifles:0:Blades:24:Evasion:13:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
30:Pistols:0:Rifles:0:Blades:25:Evasion:14:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
31:Pistols:0:Rifles:0:Blades:26:Evasion:14:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
32:Pistols:0:Rifles:0:Blades:27:Evasion:15:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Swordsman
1:Pistols:0:Rifles:0:Blades:2:Evasion:1:Tactics:0:Stealth:1:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
2:Pistols:0:Rifles:0:Blades:3:Evasion:1:Tactics:0:Stealth:3:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
3:Pistols:0:Rifles:0:Blades:4:Evasion:1:Tactics:0:Stealth:3:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
4:Pistols:0:Rifles:0:Blades:4:Evasion:1:Tactics:0:Stealth:4:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
5:Pistols:0:Rifles:0:Blades:5:Evasion:1:Tactics:0:Stealth:4:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
6:Pistols:0:Rifles:0:Blades:5:Evasion:1:Tactics:0:Stealth:5:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
7:Pistols:0:Rifles:0:Blades:5:Evasion:1:Tactics:0:Stealth:6:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
8:Pistols:0:Rifles:0:Blades:6:Evasion:1:Tactics:0:Stealth:6:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
9:Pistols:0:Rifles:0:Blades:6:Evasion:1:Tactics:0:Stealth:7:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
10:Pistols:0:Rifles:0:Blades:6:Evasion:1:Tactics:0:Stealth:8:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
11:Pistols:0:Rifles:0:Blades:7:Evasion:2:Tactics:0:Stealth:8:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
12:Pistols:0:Rifles:0:Blades:7:Evasion:3:Tactics:0:Stealth:8:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
13:Pistols:0:Rifles:0:Blades:7:Evasion:4:Tactics:0:Stealth:8:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
14:Pistols:0:Rifles:0:Blades:7:Evasion:4:Tactics:0:Stealth:9:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
15:Pistols:0:Rifles:0:Blades:8:Evasion:4:Tactics:0:Stealth:10:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
16:Pistols:0:Rifles:0:Blades:8:Evasion:4:Tactics:0:Stealth:11:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
17:Pistols:0:Rifles:0:Blades:8:Evasion:4:Tactics:0:Stealth:12:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
18:Pistols:0:Rifles:0:Blades:8:Evasion:4:Tactics:0:Stealth:13:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
19:Pistols:0:Rifles:0:Blades:8:Evasion:5:Tactics:0:Stealth:13:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
20:Pistols:0:Rifles:0:Blades:9:Evasion:5:Tactics:0:Stealth:14:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
21:Pistols:0:Rifles:0:Blades:9:Evasion:5:Tactics:0:Stealth:14:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
22:Pistols:0:Rifles:0:Blades:10:Evasion:5:Tactics:0:Stealth:15:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
23:Pistols:0:Rifles:0:Blades:10:Evasion:5:Tactics:0:Stealth:16:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
24:Pistols:0:Rifles:0:Blades:10:Evasion:5:Tactics:0:Stealth:17:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
25:Pistols:0:Rifles:0:Blades:10:Evasion:5:Tactics:0:Stealth:18:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
26:Pistols:0:Rifles:0:Blades:11:Evasion:5:Tactics:0:Stealth:18:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
27:Pistols:0:Rifles:0:Blades:11:Evasion:5:Tactics:0:Stealth:19:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
28:Pistols:0:Rifles:0:Blades:11:Evasion:6:Tactics:0:Stealth:19:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
29:Pistols:0:Rifles:0:Blades:11:Evasion:6:Tactics:0:Stealth:20:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
30:Pistols:0:Rifles:0:Blades:12:Evasion:6:Tactics:0:Stealth:21:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
31:Pistols:0:Rifles:0:Blades:12:Evasion:6:Tactics:0:Stealth:22:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
32:Pistols:0:Rifles:0:Blades:13:Evasion:7:Tactics:0:Stealth:22:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:0:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Assassin
1:Pistols:2:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:2:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
2:Pistols:3:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:4:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
3:Pistols:3:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:5:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
4:Pistols:4:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:5:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
5:Pistols:4:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:6:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
6:Pistols:4:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:7:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
7:Pistols:4:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:8:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
8:Pistols:5:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:8:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
9:Pistols:5:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:9:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
10:Pistols:5:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:10:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
11:Pistols:6:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:11:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
12:Pistols:6:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:12:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
13:Pistols:7:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:12:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
14:Pistols:7:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:13:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
15:Pistols:8:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:14:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
16:Pistols:9:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:14:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
17:Pistols:9:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:15:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
18:Pistols:9:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:16:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
19:Pistols:9:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:17:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
20:Pistols:10:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:17:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
21:Pistols:10:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:18:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
22:Pistols:11:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:19:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
23:Pistols:11:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:20:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
24:Pistols:12:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:20:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
25:Pistols:13:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:20:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
26:Pistols:13:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:21:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
27:Pistols:13:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:22:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
28:Pistols:13:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:23:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
29:Pistols:13:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:24:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
30:Pistols:14:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:25:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
31:Pistols:14:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:26:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
32:Pistols:15:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:27:Command:0:Negotiate:0:Intimidate:0:Explore:0:Job:Combat Medic
1:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:0:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:3:Command:1:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
2:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:4:Command:2:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
3:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:5:Command:2:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
4:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:5:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
5:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:6:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
6:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:7:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
7:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:1:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:8:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
8:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:2:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:8:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
9:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:2:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:9:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
10:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:2:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:10:Command:3:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
11:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:2:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:11:Command:4:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
12:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:2:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:12:Command:4:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
13:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:3:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:12:Command:4:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
14:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:3:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:13:Command:4:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
15:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:3:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:14:Command:5:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
16:Pistols:0:Rifles:0:Blades:0:Evasion:0:Tactics:4:Stealth:0:Gunnery:0:Pilot:0:Ship Ops:0:Repair:0:Electronics:0:Navigation:0:Doctor:14:Command:5:Negotiate:0:Intimidate:0:Explore:0:Job:Doctor
